,x,y,x_predicted,y_predicted,error
210,17.75,11.25,19.509193008428362,11.249999999999998,1.7591930084283618
211,17.75,11.25,18.64992182024697,11.250000000000002,0.8999218202469699
212,17.75,11.25,19.75,11.25,2.0
213,17.75,11.25,19.750000000000004,11.25,2.0000000000000036
214,17.75,11.25,19.53399283342102,11.25,1.7839928334210207
215,17.75,11.25,19.26439977703696,11.25,1.5143997770369602
216,17.75,11.25,19.750000000000004,11.249999999999998,2.0000000000000036
217,17.75,11.25,19.750000000000007,11.250000000000002,2.000000000000007
218,17.75,11.25,19.494116554387276,11.25,1.7441165543872756
219,17.75,11.25,19.531479122970147,11.250000000000002,1.781479122970147
220,19.75,11.25,22.01401530614809,11.249999999999998,2.2640153061480888
221,19.75,11.25,21.518991054942422,11.250000000000002,1.768991054942422
222,19.75,11.25,19.775367170799946,11.25,0.025367170799945882
223,19.75,11.25,16.5254585965568,11.250000000000002,3.224541403443201
224,19.75,11.25,19.751297970011738,11.250000000000002,0.0012979700117377035
225,19.75,11.25,19.96915009047681,11.249999999999998,0.2191500904768091
226,19.75,11.25,20.074958390164465,11.249999999999996,0.3249583901644648
227,19.75,11.25,16.60491495048621,11.249999999999998,3.1450850495137885
228,19.75,11.25,19.064832249609488,11.25,0.6851677503905123
229,19.75,11.25,15.86916736282418,11.249999999999998,3.8808326371758195
230,19.75,11.25,17.850742647980443,11.250000000000002,1.899257352019557
231,19.75,11.25,16.731689992081122,11.25,3.0183100079188776
232,19.75,11.25,16.393912277855723,11.249999999999998,3.3560877221442773
233,19.75,11.25,20.115333985488405,11.249999999999998,0.36533398548840523
234,19.75,11.25,16.840256589252764,11.25,2.909743410747236
235,19.75,11.25,16.896080980842935,11.25,2.8539190191570647
236,19.75,11.25,21.75,11.250000000000002,2.0
237,19.75,11.25,20.209285535745064,11.249999999999998,0.4592855357450638
238,19.75,11.25,19.90338405659706,11.250000000000002,0.15338405659705856
239,19.75,11.25,19.606896946193046,11.249999999999998,0.14310305380695354
240,2.25,0.75,4.6433283487648085,0.75,2.3933283487648085
241,2.25,0.75,5.7744437283864105,0.7500000000000001,3.5244437283864105
242,2.25,0.75,5.033080502449636,0.7499999999999999,2.7830805024496357
243,2.25,0.75,4.960258447193048,0.7499999999999999,2.7102584471930484
244,2.25,0.75,5.016329287408359,0.7500000000000001,2.766329287408359
245,2.25,0.75,5.118435574410703,0.75,2.868435574410703
246,2.25,0.75,0.25,0.75,2.0
247,2.25,0.75,0.25,0.75,2.0
248,2.25,0.75,4.407216937358551,0.7499999999999999,2.157216937358551
249,2.25,0.75,4.852000685544313,0.7499999999999999,2.602000685544313
250,2.25,0.75,4.940102098274937,0.75,2.690102098274937
251,2.25,0.75,4.686054763134681,0.75,2.436054763134681
252,2.25,0.75,4.9615095660160415,0.7499999999999999,2.7115095660160415
253,2.25,0.75,3.88946888136944,0.7499999999999999,1.63946888136944
254,2.25,0.75,3.0116243028409047,0.7500000000000001,0.7616243028409047
255,2.25,0.75,4.917055619025829,0.75,2.667055619025829
256,2.25,0.75,4.979027318432381,0.75,2.729027318432381
257,2.25,0.75,4.099922106097921,0.7500000000000001,1.849922106097921
258,2.25,0.75,4.494587394338149,0.7499999999999999,2.244587394338149
259,2.25,0.75,1.5328128603295774,0.7499999999999999,0.7171871396704226
260,21.75,11.25,24.410043999770718,11.250000000000002,2.6600439997707177
261,21.75,11.25,23.71152617141486,11.25,1.9615261714148602
262,21.75,11.25,23.820792593687514,11.25,2.0707925936875142
263,21.75,11.25,23.323565186741035,11.250000000000004,1.5735651867410354
264,21.75,11.25,23.34465418096095,11.250000000000002,1.5946541809609514
265,21.75,11.25,23.238757380706634,11.249999999999996,1.4887573807066339
266,21.75,11.25,23.535012495111307,11.250000000000004,1.7850124951113067
267,21.75,11.25,23.41200763975325,11.25,1.6620076397532486
268,21.75,11.25,21.73381987274911,11.249999999999998,0.01618012725089102
269,21.75,11.25,23.485431374464316,11.25,1.7354313744643157
270,21.75,11.25,24.491754638744393,11.250000000000004,2.7417546387443927
271,21.75,11.25,25.0760940534893,11.25,3.3260940534892995
272,21.75,11.25,23.480469864441453,11.249999999999998,1.730469864441453
273,21.75,11.25,24.08582397615886,11.250000000000004,2.33582397615886
274,21.75,11.25,24.101112322196595,11.249999999999998,2.3511123221965953
275,21.75,11.25,23.790174012446847,11.250000000000002,2.0401740124468475
276,21.75,11.25,24.106665965239625,11.249999999999996,2.3566659652396247
277,21.75,11.25,24.392600662578676,11.249999999999996,2.642600662578676
278,21.75,11.25,25.604557625105155,11.25,3.854557625105155
279,21.75,11.25,23.774094414973938,11.25,2.0240944149739377
280,23.75,11.25,26.57394543553224,11.250000000000002,2.8239454355322415
281,23.75,11.25,26.442488187620743,11.249999999999998,2.692488187620743
282,23.75,11.25,21.749999999999993,11.249999999999996,2.000000000000007
283,23.75,11.25,21.987830851154264,11.250000000000002,1.7621691488457358
284,23.75,11.25,21.750000000000007,11.250000000000004,1.999999999999993
285,23.75,11.25,22.13594071372535,11.25,1.6140592862746495
286,23.75,11.25,21.75,11.25,2.0
287,23.75,11.25,22.252464634001644,11.250000000000002,1.4975353659983561
288,23.75,11.25,22.732782416197068,11.25,1.0172175838029318
289,23.75,11.25,22.30004002315459,11.249999999999996,1.4499599768454097
290,23.75,11.25,22.242989337097306,11.250000000000002,1.5070106629026938
291,23.75,11.25,21.75,11.25,2.0
292,23.75,11.25,23.51183963469994,11.25,0.23816036530006102
293,23.75,11.25,21.749999999999996,11.249999999999998,2.0000000000000036
294,23.75,11.25,22.000329864096013,11.249999999999998,1.7496701359039868
295,23.75,11.25,21.976760405894023,11.249999999999998,1.773239594105977
296,23.75,11.25,21.961603586241367,11.249999999999998,1.7883964137586332
297,23.75,11.25,28.310791415663342,11.250000000000002,4.560791415663342
298,23.75,11.25,23.5879082300018,11.250000000000002,0.16209176999819874
299,23.75,11.25,23.620345988684274,11.25,0.12965401131572563
300,25.75,11.25,25.759597863244096,11.250000000000004,0.009597863244096061
301,25.75,11.25,29.406389636489422,11.25,3.656389636489422
302,25.75,11.25,22.645285358438823,11.249999999999998,3.104714641561177
303,25.75,11.25,26.687197860328478,11.249999999999998,0.9371978603284781
304,25.75,11.25,23.69556909476967,11.250000000000004,2.05443090523033
305,25.75,11.25,23.189808606835957,11.250000000000004,2.560191393164043
306,25.75,11.25,23.31560154511899,11.249999999999998,2.434398454881009
307,25.75,11.25,22.114627372742625,11.25,3.635372627257375
308,25.75,11.25,21.75041885619369,11.25,3.99958114380631
309,25.75,11.25,22.93749176008031,11.250000000000004,2.8125082399196906
310,25.75,11.25,22.823320232646157,11.25,2.9266797673538427
311,25.75,11.25,26.59426586625427,11.250000000000002,0.8442658662542684
312,25.75,11.25,22.934951083866093,11.250000000000002,2.8150489161339074
313,25.75,11.25,28.789981122783015,11.25,3.039981122783015
314,25.75,11.25,26.762480818768886,11.250000000000002,1.0124808187688856
315,25.75,11.25,22.784401488921276,11.249999999999998,2.965598511078724
316,25.75,11.25,22.89793724520855,11.250000000000004,2.8520627547914508
317,25.75,11.25,28.072150448977304,11.25,2.322150448977304
318,25.75,11.25,29.678171666606623,11.250000000000002,3.928171666606623
319,25.75,11.25,23.056709942854678,11.249999999999998,2.6932900571453224
320,27.75,11.25,30.616978107642275,11.250000000000002,2.866978107642275
321,27.75,11.25,29.991832017923137,11.25,2.2418320179231372
322,27.75,11.25,29.50870631991981,11.25,1.7587063199198099
323,27.75,11.25,29.749999999999996,11.25,1.9999999999999964
324,27.75,11.25,30.22784895541131,11.25,2.477848955411311
325,27.75,11.25,29.53220398804514,11.25,1.78220398804514
326,27.75,11.25,30.044952993414686,11.25,2.294952993414686
327,27.75,11.25,29.716311848959993,11.25,1.9663118489599931
328,27.75,11.25,29.64016698995871,11.25,1.8901669899587112
329,27.75,11.25,30.0118425043863,11.250000000000002,2.2618425043863013
330,27.75,11.25,29.381441704548347,11.250000000000002,1.6314417045483474
331,27.75,11.25,29.750000000000007,11.25,2.000000000000007
332,27.75,11.25,29.441860505978784,11.25,1.6918605059787843
333,27.75,11.25,29.278630679475672,11.249999999999998,1.5286306794756719
334,27.75,11.25,29.750000000000004,11.249999999999998,2.0000000000000036
335,27.75,11.25,29.868783863213,11.250000000000004,2.1187838632130003
336,27.75,11.25,29.972395664200064,11.25,2.2223956642000644
337,27.75,11.25,29.966565726370813,11.249999999999998,2.2165657263708134
338,27.75,11.25,29.967738705959984,11.249999999999998,2.2177387059599845
339,27.75,11.25,29.660883721168926,11.250000000000002,1.9108837211689256
340,29.75,11.25,27.750000000000004,11.25,1.9999999999999964
341,29.75,11.25,27.949421352876428,11.25,1.8005786471235723
342,29.75,11.25,28.267541859393862,11.25,1.4824581406061377
343,29.75,11.25,27.749999999999996,11.249999999999996,2.0000000000000036
344,29.75,11.25,28.257163149199297,11.250000000000002,1.4928368508007033
345,29.75,11.25,27.63455280178817,11.25,2.115447198211829
346,29.75,11.25,28.275090715277017,11.250000000000004,1.4749092847229832
347,29.75,11.25,29.116218261087077,11.25,0.6337817389129228
348,29.75,11.25,29.22669523755642,11.25,0.5233047624435798
349,29.75,11.25,28.093597291653065,11.250000000000002,1.6564027083469348
350,29.75,11.25,27.961646418250297,11.25,1.7883535817497034
351,29.75,11.25,27.750000000000004,11.25,1.9999999999999964
352,29.75,11.25,27.749999999999996,11.25,2.0000000000000036
353,29.75,11.25,27.750000000000007,11.250000000000002,1.999999999999993
354,29.75,11.25,28.127969655891363,11.250000000000002,1.6220303441086372
355,29.75,11.25,30.6570821294885,11.25,0.9070821294885008
356,29.75,11.25,30.21430405110047,11.25,0.4643040511004699
357,29.75,11.25,31.219501404193817,11.250000000000002,1.4695014041938173
358,29.75,11.25,27.749999999999996,11.25,2.0000000000000036
359,29.75,11.25,29.215671440763874,11.250000000000002,0.5343285592361262
360,31.75,11.25,30.938833471722848,11.25,0.8111665282771519
361,31.75,11.25,27.627492738795574,11.25,4.122507261204426
362,31.75,11.25,29.33574220272005,11.249999999999998,2.4142577972799515
363,31.75,11.25,28.675416135961985,11.249999999999998,3.074583864038015
364,31.75,11.25,29.156086257090422,11.25,2.593913742909578
365,31.75,11.25,27.86668026066257,11.250000000000002,3.8833197393374306
366,31.75,11.25,30.45875752484292,11.250000000000002,1.2912424751570803
367,31.75,11.25,28.688747336790566,11.249999999999998,3.0612526632094337
368,31.75,11.25,31.375141769735897,11.249999999999996,0.3748582302641026
369,31.75,11.25,29.191916690668084,11.249999999999998,2.5580833093319164
370,31.75,11.25,29.073109181288377,11.25,2.676890818711623
371,31.75,11.25,29.229971064308828,11.250000000000002,2.5200289356911725
372,31.75,11.25,29.091276468715588,11.25,2.658723531284412
373,31.75,11.25,28.400944448151982,11.250000000000002,3.349055551848018
374,31.75,11.25,30.011803402263343,11.25,1.738196597736657
375,31.75,11.25,28.799948600081645,11.250000000000002,2.9500513999183546
376,31.75,11.25,28.372408560547346,11.250000000000002,3.3775914394526545
377,31.75,11.25,31.404352347932893,11.250000000000004,0.34564765206710746
378,31.75,11.25,30.787505740814876,11.25,0.9624942591851244
379,31.75,11.25,28.572466261787177,11.25,3.177533738212823
380,33.75,11.25,31.634751032708508,11.249999999999998,2.1152489672914925
381,33.75,11.25,32.0440283325775,11.249999999999996,1.705971667422503
382,33.75,11.25,30.657483727985216,11.25,3.092516272014784
383,33.75,11.25,30.527783184626184,11.250000000000002,3.222216815373816
384,33.75,11.25,31.078799194332348,11.249999999999998,2.6712008056676524
385,33.75,11.25,30.80065932896949,11.25,2.949340671030509
386,33.75,11.25,31.212126984690446,11.249999999999998,2.537873015309554
387,33.75,11.25,30.906675514973212,11.249999999999998,2.8433244850267876
388,33.75,11.25,30.13161928853604,11.25,3.61838071146396
389,33.75,11.25,29.066035993201762,11.249999999999996,4.683964006798238
390,33.75,11.25,30.3150260961153,11.249999999999998,3.4349739038847
391,33.75,11.25,30.030482183855057,11.250000000000002,3.7195178161449434
392,33.75,11.25,29.765250558549194,11.25,3.9847494414508056
393,33.75,11.25,29.89559407818952,11.249999999999998,3.8544059218104785
394,33.75,11.25,30.00217182809084,11.25,3.747828171909159
395,33.75,11.25,30.050167123701826,11.25,3.6998328762981743
396,33.75,11.25,29.92403779507231,11.25,3.8259622049276913
397,33.75,11.25,30.566009696914207,11.250000000000002,3.1839903030857926
398,33.75,11.25,29.55524516474139,11.249999999999995,4.19475483525861
399,33.75,11.25,30.492108596333555,11.250000000000002,3.257891403666445
400,35.75,11.25,33.88333333333332,11.25,1.8666666666666814
401,35.75,11.25,35.52016615804138,11.25,0.229833841958623
402,35.75,11.25,36.02615950895178,11.25,0.2761595089517783
403,35.75,11.25,34.94579944981768,11.25,0.8042005501823226
404,35.75,11.25,31.600759836932927,11.25,4.149240163067073
405,35.75,11.25,32.085178966988266,11.25,3.6648210330117337
406,35.75,11.25,34.46916958646582,11.250000000000002,1.2808304135341828
407,35.75,11.25,29.936510640737023,11.250000000000002,5.813489359262977
408,35.75,11.25,31.25312918214873,11.250000000000002,4.496870817851271
409,35.75,11.25,30.863945112662417,11.249999999999998,4.886054887337583
410,35.75,11.25,29.79857455517937,11.249999999999996,5.951425444820629
411,35.75,11.25,31.317307758240517,11.25,4.432692241759483
412,35.75,11.25,30.53607876946712,11.249999999999998,5.213921230532879
413,35.75,11.25,35.022988702065206,11.249999999999998,0.7270112979347942
414,35.75,11.25,34.717266216203235,11.249999999999998,1.0327337837967647
415,35.75,11.25,28.319208865215717,11.25,7.4307911347842825
416,35.75,11.25,33.54297118413361,11.249999999999996,2.207028815866387
417,35.75,11.25,30.610262182049837,11.249999999999998,5.139737817950163
418,35.75,11.25,31.48333333333334,11.250000000000002,4.266666666666659
419,35.75,11.25,33.08333333333338,11.25,2.6666666666666217
