,filename,place,floor,x,y,orientation,sample_id,mac_address,timestamp,signal_strength
7015,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,5,00:11:21:6c:4e:71,1461866954952,-62
7016,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,5,00:15:f9:6c:7d:21,1461866954952,-76
7017,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,5,00:15:f9:6c:7d:20,1461866954952,-75
7018,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,5,00:11:21:6c:50:e2,1461866954952,-80
7019,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,5,00:11:21:6c:4e:70,1461866954952,-62
7020,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,5,00:11:21:6c:50:e1,1461866954952,-76
7021,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,5,00:11:21:6c:50:e0,1461866954952,-76
7022,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,5,00:12:da:9e:32:32,1461866954952,-64
7023,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,5,00:15:f9:6c:7d:22,1461866954952,-77
7024,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,5,00:11:21:66:75:81,1461866954952,-81
7025,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,5,00:11:21:66:75:80,1461866954952,-81
7026,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:15:f9:6c:7a:e1,1461866954952,-83
7027,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:15:f9:6c:7a:e0,1461866954952,-82
7028,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:15:f9:6c:7a:e2,1461866954952,-83
7029,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:12:da:9e:32:31,1461866954952,-63
7030,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:15:f9:6c:7d:72,1461866954952,-49
7031,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:15:f9:6c:7d:71,1461866954952,-49
7032,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:15:f9:6c:7d:70,1461866954952,-50
7033,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:12:da:9e:32:30,1461866954952,-69
7034,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:11:21:6c:4e:72,1461866954952,-74
7035,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:11:21:6c:4e:71,1461866954952,-74
7036,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:15:f9:6c:7d:21,1461866954952,-75
7037,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:15:f9:6c:7d:20,1461866954952,-75
7038,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:11:21:6c:50:e2,1461866954952,-75
7039,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:11:21:6c:4e:70,1461866954952,-61
7040,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:11:21:6c:50:e1,1461866954952,-77
7041,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:11:21:6c:50:e0,1461866954952,-75
7042,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:12:da:9e:32:32,1461866954952,-63
7043,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:15:f9:6c:7d:22,1461866954952,-75
7044,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:11:21:66:75:81,1461866954952,-81
7045,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:11:21:66:75:80,1461866954952,-80
7046,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,6,00:11:21:66:75:82,1461866954952,-80
7047,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:15:f9:6c:7a:e1,1461866954952,-83
7048,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:15:f9:6c:7a:e0,1461866954952,-83
7049,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:15:f9:6c:7a:e2,1461866954952,-82
7050,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:12:da:9e:32:31,1461866954952,-67
7051,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:15:f9:6c:7d:72,1461866954952,-48
7052,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:15:f9:6c:7d:71,1461866954952,-47
7053,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:15:f9:6c:7d:70,1461866954952,-47
7054,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:12:da:9e:32:30,1461866954952,-68
7055,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:11:21:6c:4e:72,1461866954952,-62
7056,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:11:21:6c:4e:71,1461866954952,-62
7057,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:15:f9:6c:7d:21,1461866954952,-78
7058,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:15:f9:6c:7d:20,1461866954952,-78
7059,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:11:21:6c:50:e2,1461866954952,-77
7060,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:11:21:6c:4e:70,1461866954952,-62
7061,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:11:21:6c:50:e1,1461866954952,-77
7062,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:11:21:6c:50:e0,1461866954952,-77
7063,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:12:da:9e:32:32,1461866954952,-67
7064,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:15:f9:6c:7d:22,1461866954952,-76
7065,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:11:21:66:75:80,1461866954952,-80
7066,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,7,00:11:21:66:75:82,1461866954952,-82
7067,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:15:f9:6c:7a:e1,1461866954952,-81
7068,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:15:f9:6c:7a:e0,1461866954952,-82
7069,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:15:f9:6c:7a:e2,1461866954952,-82
7070,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:12:da:9e:32:31,1461866954952,-67
7071,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:15:f9:6c:7d:72,1461866954952,-48
7072,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:15:f9:6c:7d:71,1461866954952,-48
7073,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:15:f9:6c:7d:70,1461866954952,-48
7074,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:12:da:9e:32:30,1461866954952,-68
7075,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:11:21:6c:4e:72,1461866954952,-61
7076,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:11:21:6c:4e:71,1461866954952,-61
7077,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:15:f9:6c:7d:21,1461866954952,-76
7078,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:15:f9:6c:7d:20,1461866954952,-75
7079,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:11:21:6c:50:e2,1461866954952,-76
7080,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:11:21:6c:4e:70,1461866954952,-60
7081,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:11:21:6c:50:e1,1461866954952,-77
7082,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:11:21:6c:50:e0,1461866954952,-77
7083,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:12:da:9e:32:32,1461866954952,-68
7084,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:15:f9:6c:7d:22,1461866954952,-75
7085,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:11:21:66:75:80,1461866954952,-82
7086,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:11:21:66:75:82,1461866954952,-82
7087,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,8,00:11:21:66:75:81,1461866954952,-83
7088,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:15:f9:6c:7a:e1,1461866954952,-82
7089,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:15:f9:6c:7a:e0,1461866954952,-83
7090,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:15:f9:6c:7a:e2,1461866954952,-84
7091,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:12:da:9e:32:31,1461866954952,-62
7092,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:15:f9:6c:7d:72,1461866954952,-52
7093,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:15:f9:6c:7d:71,1461866954952,-49
7094,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:15:f9:6c:7d:70,1461866954952,-52
7095,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:12:da:9e:32:30,1461866954952,-63
7096,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:11:21:6c:4e:72,1461866954952,-62
7097,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:11:21:6c:4e:71,1461866954952,-62
7098,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:15:f9:6c:7d:21,1461866954952,-74
7099,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:15:f9:6c:7d:20,1461866954952,-74
7100,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:11:21:6c:50:e2,1461866954952,-76
7101,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:11:21:6c:4e:70,1461866954952,-75
7102,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:11:21:6c:50:e1,1461866954952,-75
7103,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:11:21:6c:50:e0,1461866954952,-75
7104,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:12:da:9e:32:32,1461866954952,-62
7105,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:15:f9:6c:7d:22,1461866954952,-76
7106,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:11:21:66:75:80,1461866954952,-80
7107,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,9,00:11:21:66:75:81,1461866954952,-81
7108,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:15:f9:6c:7a:e1,1461866954952,-81
7109,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:15:f9:6c:7a:e0,1461866954952,-81
7110,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:15:f9:6c:7a:e2,1461866954952,-81
7111,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:12:da:9e:32:31,1461866954952,-59
7112,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:15:f9:6c:7d:72,1461866954952,-56
7113,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:15:f9:6c:7d:71,1461866954952,-52
7114,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:15:f9:6c:7d:70,1461866954952,-56
7115,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:12:da:9e:32:30,1461866954952,-60
7116,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:11:21:6c:4e:72,1461866954952,-61
7117,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:11:21:6c:4e:71,1461866954952,-61
7118,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:15:f9:6c:7d:21,1461866954952,-77
7119,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:15:f9:6c:7d:20,1461866954952,-77
7120,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:11:21:6c:50:e2,1461866954952,-76
7121,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:11:21:6c:4e:70,1461866954952,-61
7122,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:11:21:6c:50:e1,1461866954952,-76
7123,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:11:21:6c:50:e0,1461866954952,-76
7124,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:12:da:9e:32:32,1461866954952,-58
7125,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:15:f9:6c:7d:22,1461866954952,-77
7126,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:11:21:66:75:80,1461866954952,-80
7127,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:11:21:66:75:81,1461866954952,-81
7128,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,10,00:11:21:66:75:82,1461866954952,-81
7129,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:15:f9:6c:7a:e1,1461866954952,-81
7130,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:15:f9:6c:7a:e0,1461866954952,-81
7131,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:15:f9:6c:7a:e2,1461866954952,-82
7132,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:12:da:9e:32:31,1461866954952,-68
7133,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:15:f9:6c:7d:72,1461866954952,-53
7134,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:15:f9:6c:7d:71,1461866954952,-53
7135,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:15:f9:6c:7d:70,1461866954952,-53
7136,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:12:da:9e:32:30,1461866954952,-68
7137,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:11:21:6c:4e:72,1461866954952,-61
7138,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:11:21:6c:4e:71,1461866954952,-62
7139,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:15:f9:6c:7d:21,1461866954952,-76
7140,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:15:f9:6c:7d:20,1461866954952,-77
7141,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:11:21:6c:50:e2,1461866954952,-74
7142,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:11:21:6c:4e:70,1461866954952,-61
7143,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:11:21:6c:50:e1,1461866954952,-75
7144,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:11:21:6c:50:e0,1461866954952,-77
7145,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:12:da:9e:32:32,1461866954952,-68
7146,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:15:f9:6c:7d:22,1461866954952,-77
7147,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:11:21:66:75:81,1461866954952,-81
7148,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,11,00:11:21:66:75:82,1461866954952,-82
7149,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:15:f9:6c:7a:e1,1461866954952,-80
7150,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:15:f9:6c:7a:e0,1461866954952,-82
7151,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:15:f9:6c:7a:e2,1461866954952,-80
7152,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:12:da:9e:32:31,1461866954952,-63
7153,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:15:f9:6c:7d:72,1461866954952,-54
7154,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:15:f9:6c:7d:71,1461866954952,-54
7155,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:15:f9:6c:7d:70,1461866954952,-54
7156,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:12:da:9e:32:30,1461866954952,-62
7157,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:11:21:6c:4e:72,1461866954952,-71
7158,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:11:21:6c:4e:71,1461866954952,-71
7159,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:15:f9:6c:7d:21,1461866954952,-76
7160,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:15:f9:6c:7d:20,1461866954952,-75
7161,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:11:21:6c:50:e2,1461866954952,-76
7162,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:11:21:6c:4e:70,1461866954952,-71
7163,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:11:21:6c:50:e1,1461866954952,-76
7164,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:11:21:6c:50:e0,1461866954952,-76
7165,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:12:da:9e:32:32,1461866954952,-63
7166,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:15:f9:6c:7d:22,1461866954952,-77
7167,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:11:21:66:75:81,1461866954952,-81
7168,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:11:21:66:75:82,1461866954952,-82
7169,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,12,00:11:21:66:75:80,1461866954952,-82
7170,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:15:f9:6c:7a:e1,1461866954952,-82
7171,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:15:f9:6c:7a:e0,1461866954952,-84
7172,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:15:f9:6c:7a:e2,1461866954952,-82
7173,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:12:da:9e:32:31,1461866954952,-63
7174,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:15:f9:6c:7d:72,1461866954952,-50
7175,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:15:f9:6c:7d:71,1461866954952,-50
7176,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:15:f9:6c:7d:70,1461866954952,-49
7177,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:12:da:9e:32:30,1461866954952,-62
7178,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:11:21:6c:4e:72,1461866954952,-62
7179,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:11:21:6c:4e:71,1461866954952,-61
7180,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:15:f9:6c:7d:21,1461866954952,-76
7181,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:15:f9:6c:7d:20,1461866954952,-77
7182,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:11:21:6c:50:e2,1461866954952,-77
7183,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:11:21:6c:4e:70,1461866954952,-62
7184,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:11:21:6c:50:e1,1461866954952,-76
7185,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:11:21:6c:50:e0,1461866954952,-77
7186,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:12:da:9e:32:32,1461866954952,-63
7187,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:15:f9:6c:7d:22,1461866954952,-76
7188,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,13,00:11:21:66:75:80,1461866954952,-82
7189,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,14,00:15:f9:6c:7a:e1,1461866954952,-82
7190,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,14,00:15:f9:6c:7a:e0,1461866954952,-82
7191,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,14,00:15:f9:6c:7a:e2,1461866954952,-82
7192,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,14,00:12:da:9e:32:31,1461866954952,-69
7193,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,14,00:15:f9:6c:7d:72,1461866954952,-44
7194,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,14,00:15:f9:6c:7d:71,1461866954952,-44
7195,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,14,00:15:f9:6c:7d:70,1461866954952,-44
7196,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,14,00:12:da:9e:32:30,1461866954952,-69
7197,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,14,00:11:21:6c:4e:72,1461866954952,-72
7198,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,14,00:11:21:6c:4e:71,1461866954952,-72
7199,"left-to-right-point(15.75,11.25).json",ed2.fct.unl.pt,2,15.75,11.25,340.5757,14,00:15:f9:6c:7d:21,1461866954952,-78
