,filename,place,floor,x,y,orientation,sample_id,timestamp,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:15:f9:6c:7a:e2,00:15:f9:6c:7a:d2,00:15:f9:6c:7a:d1,00:15:f9:6c:7a:d0,00:15:f9:6c:7d:72,00:15:f9:6c:7d:70,00:15:f9:6c:7d:71,00:12:da:9e:32:31,00:12:da:9e:32:30,00:12:da:9e:32:32,00:17:df:7d:70:51,00:17:df:7d:70:50,00:17:df:7d:70:52,88:e3:ab:11:f4:ee,00:11:21:66:75:80,00:11:21:66:75:82,00:11:21:66:75:81,00:11:21:6c:4e:71,00:11:21:6c:4e:72,00:11:21:6c:4e:70,00:12:80:17:ac:ae,00:15:f9:6c:7d:21,00:11:21:6c:50:e0,00:11:21:6c:50:e1,00:11:21:6c:50:e2,00:12:da:9e:31:91,00:15:f9:6c:7d:22,00:15:f9:6c:7d:20,00:0f:60:06:71:2e,00:1b:fc:22:43:4e,00:12:43:f1:c4:41,00:12:43:f1:c4:40,00:12:43:f1:c4:42,bc:14:01:9c:37:08,bc:14:01:9c:37:09,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16
505,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,5,1.46187E+12,-56,-56,-56,-70,-70,-70,-87,,-86,,,,-83,-85,-86,-90,-86,-86,-88,,,,,,,,,,,,,,,,,,,,
506,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,6,1.46187E+12,-56,-57,-56,-69,-69,-69,-81,-85,-82,,,,-86,-86,-85,-89,-86,-87,-88,,,,,,,,,,,,,,,,,,,,
507,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,7,1.46187E+12,-56,-55,-55,-70,-70,-69,-81,-86,-84,,,,-86,-86,-87,-89,-87,-86,-86,,,,,,,,,,,,,,,,,,,,
508,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,8,1.46187E+12,-56,-56,-55,-69,-70,-70,-86,-86,-84,,,,-87,-85,-86,-89,-86,-87,-86,,,,,,,,,,,,,,,,,,,,
509,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,9,1.46187E+12,-56,-56,-55,-69,-70,-70,-86,,-87,,,,-87,-85,-86,-89,-86,-87,-86,,,,,,,,,,,,,,,,,,,,
510,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,10,1.46187E+12,-56,-55,-56,-69,-70,-70,,,-80,,,,-88,-86,-84,-89,-89,-87,-87,,,,,,,,,,,,,,,,,,,,
511,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,11,1.46187E+12,-54,-55,-55,-69,-71,-70,,,-84,,,,-88,-86,-84,-89,-89,-87,-87,,,,,,,,,,,,,,,,,,,,
512,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,12,1.46187E+12,-54,-54,-54,-69,-69,-70,,,-87,,,,-88,-86,-85,,,,,,,,,,,,,,,,,,,,,,,,
513,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,13,1.46187E+12,-51,-51,-52,-76,-75,-76,,,-86,,,,-85,-86,-86,,-86,,-88,,,,,,,,,,,,,,,,,,,,
514,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,14,1.46187E+12,-62,-62,-61,-74,-73,-73,,,-83,,,,-86,-84,-85,-90,-87,-88,-88,,,,,,,,,,,,,,,,,,,,
515,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,15,1.46187E+12,-53,-54,-53,-71,-71,-71,,,-87,,,,-85,-86,-86,-89,-86,-87,-89,,,,,,,,,,,,,,,,,,,,
516,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,16,1.46187E+12,-57,-57,-57,-69,-69,-69,,-85,-84,,,,-86,-87,-86,-89,-86,-87,-89,,,,,,,,,,,,,,,,,,,,
517,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,17,1.46187E+12,-56,-56,-56,-70,-71,-70,,-86,-85,,,,-86,-88,-87,,-87,-85,-86,,,,,,,,,,,,,,,,,,,,
518,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,18,1.46187E+12,-56,-55,-56,-70,-70,-70,-84,-86,-83,,,,-85,-87,-85,-90,-87,-87,-88,,,,,,,,,,,,,,,,,,,,
519,"right-to-left-point(0.25,0.75).json",ed2.fct.unl.pt,2,0.25,0.75,224.16597,19,1.46187E+12,-54,-55,-54,-69,-68,-69,-76,-76,-80,-87,,-86,-85,-85,-85,-90,-87,-86,-86,,,,,,,,,,,,,,,,,,,,
520,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,227.39528,0,1.46187E+12,-55,-55,-55,-67,-67,-67,-77,-74,-75,-77,-76,-76,,,,-88,,-83,-85,,,,,,,,,,,,,,,,,,,,
521,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,1,1.46187E+12,-58,-58,-58,-66,-66,-66,-71,-69,-72,-78,-78,-80,,,,-88,,-83,-85,,,,,,,,,,,,,,,,,,,,
522,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,2,1.46187E+12,-56,-56,-56,-68,-68,-68,-67,-71,-71,-86,-77,-80,,,,-88,-88,-86,-86,-88,-88,,,,,,,,,,,,,,,,,,
523,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,3,1.46187E+12,-55,-56,-56,-65,-65,-65,-71,-73,-68,-79,-78,-78,,,,-87,-85,-88,-85,-88,-88,,-89,,,,,,,,,,,,,,,,
524,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,4,1.46187E+12,-57,-57,-57,-71,-73,-73,-73,-71,-71,-78,-79,-79,,,,-88,-85,-87,-85,,,,-89,,,,,,,,,,,,,,,,
525,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,5,1.46187E+12,-57,-57,-56,-71,-70,-70,-73,-72,-71,-78,-85,-79,,,,-90,-85,-87,-85,,,,,,,,,,,,,,,,,,,,
526,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,6,1.46187E+12,-57,-56,-57,-71,-69,-67,-69,-70,-69,-78,-78,-78,,,,-88,-85,-87,-87,,,,,,,,,,,,,,,,,,,,
527,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,7,1.46187E+12,-55,-55,-55,-71,-70,-70,-69,-71,-70,-79,-78,-77,,,,-89,-87,-87,-88,,-89,,-90,,,,,,,,,,,,,,,,
528,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,8,1.46187E+12,-56,-56,-55,-72,-72,-70,-73,-72,-70,-79,-79,-80,,,,-88,-85,-87,-87,,-89,,-90,,,,,,,,,,,,,,,,
529,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,9,1.46187E+12,-56,-56,-56,-70,-71,-71,-72,-69,-70,-78,-79,-79,,,,-89,-88,-83,-88,-88,-88,,,,,,,,,,,,,,,,,,
530,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,10,1.46187E+12,-57,-57,-57,-68,-68,-68,-75,-76,-68,-80,-79,-79,,,,-89,-88,-88,-87,-88,-88,,,,,,,,,,,,,,,,,,
531,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,11,1.46187E+12,-56,-56,-56,-68,-71,-71,-72,-72,-71,-80,-79,-79,,,,-88,-86,-87,-87,,,,,,,,,,,,,,,,,,,,
532,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,12,1.46187E+12,-56,-56,-56,-68,-71,-71,-68,-68,-68,-78,-80,-78,,,,-88,-85,-87,-87,,-90,,,,,,,,,,,,,,,,,,
533,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,13,1.46187E+12,-56,-56,-56,-71,-71,-70,-72,-68,-68,-79,-78,-78,,,,-89,-88,-88,-89,,-90,,,,,,,,,,,,,,,,,,
534,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,14,1.46187E+12,-56,-56,-56,-71,-71,-71,-71,-73,-73,-77,-79,-77,,,,-90,-85,-88,-86,,-90,,,,,,,,,,,,,,,,,,
535,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,15,1.46187E+12,-56,-56,-57,-68,-68,-70,-72,-73,-70,-78,-78,-80,,,,-87,-85,-85,-86,-87,-89,,,,,,,,,,,,,,,,,,
536,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,16,1.46187E+12,-56,-56,-56,-70,-68,-68,-72,-72,-70,-78,-79,-78,,,,-89,,-85,-86,-89,-90,-89,,,,,,,,,,,,,,,,,
537,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,17,1.46187E+12,-56,-56,-56,-71,-71,-71,-73,-69,-72,-80,-84,-79,,,,-89,-88,-85,-88,-89,-88,-89,,,,,,,,,,,,,,,,,
538,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,18,1.46187E+12,-56,-56,-56,-70,-71,-69,-68,-73,-72,-77,-77,-77,,,,-89,-86,-85,-88,-89,-88,,,,,,,,,,,,,,,,,,
539,"right-to-left-point(10.25,0.75).json",ed2.fct.unl.pt,2,10.25,0.75,236.80002,19,1.46187E+12,-56,-56,-56,-70,-71,-70,-68,-72,-70,-78,-76,-77,,,,-89,-85,-86,-85,-89,-88,,-90,,,,,,,,,,,,,,,,
540,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,0,1.46187E+12,-63,-64,-64,-75,-75,-74,-66,-67,-67,-74,-70,-71,,,,,-77,-78,-77,-88,-86,-87,,,,,,,,,,,,,,,,,
541,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,1,1.46187E+12,-60,-60,-59,-69,-69,-69,-67,-70,-69,-80,-70,-81,,,,,-85,-77,-77,-88,-87,-87,,-90,,,,,,,,,,,,,,,
542,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,2,1.46187E+12,-62,-61,-62,-71,-71,-71,-65,-65,-66,-69,-69,-69,,,,,-77,-76,-76,-89,-86,-88,,-90,,,,,,,,,,,,,,,
543,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,3,1.46187E+12,-59,-61,-61,-71,-70,-71,-67,-66,-68,-69,-70,-69,,,,,-79,-78,-76,-89,-86,-88,,,,,,,,,,,,,,,,,
544,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,4,1.46187E+12,-59,-60,-59,-69,-72,-86,-66,-67,-66,-69,-70,-70,,,,,-79,-75,-78,-88,-86,,,,,,,,,,,,,,,,,,
545,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,5,1.46187E+12,-60,-61,-60,-70,-70,-70,-66,-66,-66,-70,-70,-69,,,,,-76,-75,-76,-88,-86,,,,,,,,,,,,,,,,,,
546,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,6,1.46187E+12,-60,-61,-59,-70,-68,-70,-68,-66,-67,-68,-70,-70,,,,,-78,-76,-76,-87,-86,-87,,,,,,,,,,,,,,,,,
547,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,7,1.46187E+12,-60,-61,-59,-70,-70,-70,-67,-68,-68,-69,-70,-70,,,,,-75,-77,-76,-89,-86,-87,,,,,,,,,,,,,,,,,
548,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,8,1.46187E+12,-61,-59,-59,-70,-70,-69,-67,-66,-67,-69,-70,-69,,,,,-75,-77,-75,-85,-84,,,,,,,,,,,,,,,,,,
549,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,9,1.46187E+12,-60,-60,-60,-69,-68,-70,-68,-67,-68,-70,-70,-70,,,,,-76,-76,-76,-87,-86,-87,,,,,,,,,,,,,,,,,
550,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,10,1.46187E+12,-59,-60,-60,-72,-71,-71,-62,-68,-68,-70,-70,-69,,,,,-76,-75,-76,-85,-87,-87,,,,,,,,,,,,,,,,,
551,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,11,1.46187E+12,-61,-60,-60,-68,-70,-68,-67,-66,-66,-69,-70,-69,,,,,,-75,-76,-85,-87,,,,-91,,,,,,,,,,,,,,
552,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,12,1.46187E+12,-60,-60,-60,-67,-66,-71,-65,-65,-65,-70,-72,-70,,,,,,-75,-76,-86,-86,,,,-91,,,,,,,,,,,,,,
553,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,13,1.46187E+12,-60,-60,-59,-70,-70,-70,-66,-66,-67,-72,-71,-72,,,,,-78,-75,-68,-86,-86,,,,,,,,,,,,,,,,,,
554,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,14,1.46187E+12,-62,-62,-62,-66,-67,-71,-63,-63,-63,-71,-70,-70,,,,,-78,-79,-68,-86,-85,,,,,,,,,,,,,,,,,,
555,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,15,1.46187E+12,-59,-61,-60,-70,-70,-67,-68,-67,-63,-68,-70,-72,,,,,-78,-78,-77,-87,-87,,,,,,,,,,,,,,,,,,
556,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,16,1.46187E+12,-60,-61,-61,-70,-70,-70,-71,-73,-65,-69,-72,-71,,,,,-71,-77,-76,-87,-86,,,,,,,,,,,,,,,,,,
557,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,17,1.46187E+12,-60,-59,-60,-70,-70,-70,-71,-71,-69,-69,-69,-69,,,,,-76,-76,-75,-87,-87,-87,,,,,,,,,,,,,,,,,
558,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,18,1.46187E+12,-60,-59,-59,-70,-70,-70,-63,-66,-68,-70,-68,-70,,,,,-77,-77,-78,-90,-86,-87,,,,,,,,,,,,,,,,,
559,"right-to-left-point(12.25,0.75).json",ed2.fct.unl.pt,2,12.25,0.75,227.39528,19,1.46187E+12,-60,-59,-60,-70,-70,-70,-63,-63,-64,-71,-69,-71,,,,,-76,-78,-76,-86,-88,,,,,,,,,,,,,,,,,,
560,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,0,1.46187E+12,-63,-63,-63,-73,-73,-74,-58,-58,-59,-68,-68,-68,,,,,-78,-77,-77,,-88,,,,,,,,,,,,,,,,,,
561,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,1,1.46187E+12,-70,-69,-69,-74,-75,-75,-59,-59,-58,-68,-68,-68,,,,,-79,-78,-81,,-84,,,,,,,,,,,,,,,,,,
562,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,2,1.46187E+12,-70,-70,-70,-75,-75,-76,-53,-53,-53,-68,-68,-68,,,,,-79,-78,-79,,-82,-84,,,,,,,,,,,,,,,,,
563,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,3,1.46187E+12,-67,-67,-67,-74,-76,-74,-53,-53,-51,-67,-67,-67,,,,,-78,-77,-79,,-86,-84,,,,-84,-84,,,,,,,,,,,,
564,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,4,1.46187E+12,-67,-67,-67,-74,-76,-74,-54,-53,-53,-72,-66,-67,,,,,-78,-78,-78,-88,-85,,,,,-84,-84,,,,,,,,,,,,
565,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,5,1.46187E+12,-67,-67,-66,-74,-75,-79,-53,-53,-53,-71,-70,-70,,,,,-78,-78,-80,-88,-82,,,,,,,,,,,,,,,,,,
566,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,6,1.46187E+12,-67,-67,-67,-74,-74,-74,-52,-52,-51,-66,-66,-73,,,,,-78,-78,-78,-88,-84,,,,,,,,,,,,,,,,,,
567,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,7,1.46187E+12,-66,-66,-66,-74,-74,-75,-50,-50,-51,-67,-67,-67,,,,,-78,-79,-78,-89,-83,,,,,,,,,,,,,,,,,,
568,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,8,1.46187E+12,-66,-66,-66,-74,-76,-74,-51,-52,-53,-67,-68,-68,,,,,-78,-79,-79,-89,-88,-87,,,,,,,,,,,,,,,,,
569,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,9,1.46187E+12,-66,-66,-66,-74,-75,-74,-52,-52,-52,-70,-70,-70,,,,,-78,-78,-78,,-88,-88,,,,,,,,,,,,,,,,,
570,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,10,1.46187E+12,-60,-60,-60,-74,-74,-75,-51,-51,-51,-70,-74,-70,,,,,-78,-81,-78,,-88,-88,,,,,,,,,,,,,,,,,
571,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,11,1.46187E+12,-59,-59,-59,-75,-75,-73,-52,-52,-52,-67,-67,-67,,,,,-80,-78,-77,-88,-84,,,,,,,,,,,,,,,,,,
572,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,12,1.46187E+12,-59,-59,-59,-75,-75,-74,-59,-59,-59,-71,-71,-71,,,,,-80,-79,-80,-88,-83,,,,,,,,,,,,,,,,,,
573,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,13,1.46187E+12,-59,-59,-59,-75,-75,-75,-52,-53,-52,-69,-69,-77,,,,,-80,-79,-79,-88,-89,,,,,,,,,,,,,,,,,,
574,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,14,1.46187E+12,-59,-59,-59,-75,-74,-74,-52,-53,-52,-66,-68,-67,,,,,,-78,-78,-84,-85,-88,,,,,,,,,,,,,,,,,
575,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,15,1.46187E+12,-59,-60,-59,-91,-73,-74,-51,-52,-51,-68,-68,-68,,,,,-80,-78,-80,-84,-87,-87,,,,,,,,,,,,,,,,,
576,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,16,1.46187E+12,-60,-61,-60,-75,-75,-85,-52,-51,-51,-67,-68,-67,,,,,-80,-83,-82,,-84,-87,,,,,,,,,,,,,,,,,
577,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,17,1.46187E+12,-59,-59,-58,-74,-83,-74,-53,-53,-53,-67,-67,-67,,,,,-80,-80,-79,-83,-82,,,,,,,,,,,,,,,,,,
578,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,18,1.46187E+12,-58,-59,-59,-74,-74,-83,-62,-63,-53,-69,-69,-69,,,,,-82,-82,-81,-83,-83,,,,,,,-89,,,,,,,,,,,
579,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,19,1.46187E+12,-59,-59,-60,-73,-73,-73,-56,-56,-55,-69,-68,-69,,,,,-77,-78,-78,-89,-84,,,,,,,-89,,,,,,,,,,,
580,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,0,1.46187E+12,-83,-83,-83,-88,,-89,-53,-54,-54,-53,-52,-53,,,,,-84,-76,,-80,-75,-75,,,-86,-84,-84,,,,,,,,,,,,
581,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,1,1.46187E+12,-83,-85,-84,,,,-46,-45,-46,-54,-55,-55,,,,,-76,-75,-82,-70,-70,-71,,-79,-79,-80,-78,,-79,-80,,,,,,,,,
582,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,2,1.46187E+12,-82,-82,-83,,,,-44,-44,-43,-55,-55,-54,,,,,-83,-76,-82,-72,-71,-71,,-78,-79,-80,-78,,-78,-77,,,,,,,,,
583,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,3,1.46187E+12,-83,-83,-82,,,,-44,-44,-44,-54,-55,-54,,,,,-75,-76,-75,-68,-69,-69,,-79,-69,-79,-79,,-79,-78,,,,,,,,,
584,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,4,1.46187E+12,-82,-82,-82,,,,-45,-44,-44,-54,-54,-54,,,,,-76,-76,-76,-75,-74,-74,,-74,-79,-80,-78,,-79,-74,,,,,,,,,
585,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,5,1.46187E+12,-85,-83,-84,,,,-51,-50,-51,-54,-55,-55,,,,,-76,-76,-85,-67,-67,-67,,-86,-84,-82,-83,,-80,-74,,,,,,,,,
586,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,6,1.46187E+12,-84,-86,-85,,,,-44,-45,-44,-55,-54,-55,,,,,-76,-77,-77,-68,-67,-67,,-79,-75,-79,-78,,-79,-77,,,,,,,,,
587,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,7,1.46187E+12,-82,-82,-83,,,,-44,-45,-44,-54,-54,-56,,,,,-76,-76,-76,-71,-71,-70,,-79,-77,-76,-79,,-79,-78,,,,,,,,,
588,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,8,1.46187E+12,-81,-80,-81,,,,-44,-44,-45,-54,-55,-54,,,,,-82,-76,-76,-68,-68,-68,,-78,-79,-78,-79,,-75,-77,,,,,,,,,
589,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,9,1.46187E+12,-82,-83,-82,,,,-44,-44,-45,-55,-55,-55,,,,,-77,-82,-75,-71,-68,-71,,-79,-75,-76,-80,,-79,-76,,,,,,,,,
590,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,10,1.46187E+12,-83,-83,-83,,,,-44,-44,-45,-54,-55,-55,,,,,-76,-76,-77,-71,-71,-71,,-74,-78,-77,-77,,-79,-77,,,,,,,,,
591,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,11,1.46187E+12,-82,-84,-83,,,,-44,-44,-44,-55,-55,-54,,,,,-76,-75,-75,-67,-68,-71,,-79,-76,-79,-79,,-78,-78,,,,,,,,,
592,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,12,1.46187E+12,-84,-85,-84,,,,-47,-47,-47,-55,-55,-55,,,,,-76,-76,-75,-67,-68,-68,,-75,-79,-77,-77,,-74,-75,,,,,,,,,
593,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,13,1.46187E+12,-81,-82,-81,,,,-48,-48,-48,-55,-55,-55,,,,,-76,-76,-75,-67,-67,-68,,-75,-83,-79,-79,,-75,-74,,,,,,,,,
594,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,14,1.46187E+12,-84,-84,-84,,,,-49,-49,-49,-55,-54,-55,,,,,-76,-75,-75,-76,-76,-75,,-78,-78,-81,-80,,-79,-75,,,,,,,,,
595,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,15,1.46187E+12,-83,-83,-82,,,,-48,-47,-47,-54,-54,-54,,,,,-76,-75,-76,-74,-70,-70,,-78,-81,-79,-82,,-78,-77,,,,,,,,,
596,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,16,1.46187E+12,-82,-83,-82,,,,-44,-48,-45,-55,-55,-55,,,,,-76,-76,-76,-72,-72,-72,,-78,-76,-79,-76,,-78,-74,,,,,,,,,
597,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,17,1.46187E+12,-82,-82,-82,,,,-45,-45,-45,-54,-54,-54,,,,,-76,-76,-76,-70,-72,-70,,-77,-75,-79,-78,,-77,-73,,,,,,,,,
598,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,18,1.46187E+12,-82,-81,-83,,,,-53,-53,-53,-57,-57,-56,,,,,-75,-75,-75,-70,-71,-70,,-77,-77,-77,-78,,-77,-77,,,,,,,,,
599,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,19,1.46187E+12,-83,-83,-83,,,,-46,-46,-44,-55,-55,-55,,,,,-75,-75,-75,-75,-76,-76,,-76,-80,-78,-80,,-76,-75,,,,,,,,,
600,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,293.33896,0,1.46187E+12,-70,-69,-70,-77,-79,-79,-62,-62,-62,-72,-72,-71,,,,,-76,-77,-76,-81,-82,,,-84,-87,-88,-88,,-86,-89,,,,,,,,,
601,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,1,1.46187E+12,-68,-67,-67,-87,,,-58,-57,-58,-76,-76,-76,,,,,-86,-74,-84,-83,-82,-83,,-85,-90,-87,-89,,-83,-85,,,,,,,,,
602,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,2,1.46187E+12,-71,-71,-72,-87,,-80,-66,-66,-66,-68,-68,-68,,,,,-84,-74,-84,-83,-83,-83,,-84,-84,-88,-86,,-83,-83,,,,,,,,,
603,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,3,1.46187E+12,-70,-70,-71,,,-80,-71,-71,-55,-68,-66,-68,,,,,-82,-83,-82,-81,-82,,,-83,-87,-86,-86,,-83,-82,,,,,,,,,
604,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,4,1.46187E+12,-70,-70,-70,,,,-56,-66,-64,-65,-65,-69,,,,,-82,-83,-81,-81,-82,,,-84,-89,-88,-89,,-83,-82,,,,,,,,,
